ts,container,cpu_pct,mem_used,mem_pct
1780069227,xpltest-worker-1,1.01,279MiB/512MiB,54.49
1780069230,xpltest-app-1,55.30,615.2MiB/1GiB,60.08
1780069230,xpltest-postgres-1,1.79,184.5MiB/2GiB,9.01
1780069230,xpltest-redis-1,0.98,10.13MiB/512MiB,1.98
1780069230,xpltest-worker-1,0.43,279.6MiB/512MiB,54.60
1780069234,xpltest-app-1,44.71,607.5MiB/1GiB,59.33
1780069234,xpltest-postgres-1,1.82,184.5MiB/2GiB,9.01
1780069234,xpltest-redis-1,0.89,10.13MiB/512MiB,1.98
1780069234,xpltest-worker-1,0.48,279.6MiB/512MiB,54.60
1780069237,xpltest-app-1,76.50,616.3MiB/1GiB,60.19
1780069237,xpltest-postgres-1,4.49,184.5MiB/2GiB,9.01
1780069237,xpltest-redis-1,3.22,10.41MiB/512MiB,2.03
1780069237,xpltest-worker-1,0.26,278.9MiB/512MiB,54.47
1780069241,xpltest-app-1,77.89,617.5MiB/1GiB,60.31
1780069241,xpltest-postgres-1,3.64,184.6MiB/2GiB,9.01
1780069241,xpltest-redis-1,2.11,10.19MiB/512MiB,1.99
1780069241,xpltest-worker-1,0.42,278.9MiB/512MiB,54.47
1780069244,xpltest-app-1,57.07,625.3MiB/1GiB,61.07
1780069244,xpltest-postgres-1,1.85,184.6MiB/2GiB,9.01
1780069244,xpltest-redis-1,0.76,10.14MiB/512MiB,1.98
1780069244,xpltest-worker-1,0.55,278.8MiB/512MiB,54.45
1780069248,xpltest-app-1,102.35,612.4MiB/1GiB,59.80
1780069248,xpltest-postgres-1,0.95,184.6MiB/2GiB,9.02
1780069248,xpltest-redis-1,1.10,10.16MiB/512MiB,1.99
1780069248,xpltest-worker-1,0.55,279.2MiB/512MiB,54.54
1780069252,xpltest-app-1,100.90,612.3MiB/1GiB,59.79
1780069252,xpltest-postgres-1,3.44,185MiB/2GiB,9.03
1780069252,xpltest-redis-1,2.84,10.09MiB/512MiB,1.97
1780069252,xpltest-worker-1,0.30,278.9MiB/512MiB,54.46
1780069255,xpltest-app-1,36.53,621.2MiB/1GiB,60.67
1780069255,xpltest-postgres-1,0.99,184.5MiB/2GiB,9.01
1780069255,xpltest-redis-1,0.90,10.16MiB/512MiB,1.98
1780069255,xpltest-worker-1,0.64,279.2MiB/512MiB,54.53
1780069259,xpltest-app-1,74.46,615.9MiB/1GiB,60.15
1780069259,xpltest-postgres-1,1.26,184.5MiB/2GiB,9.01
1780069259,xpltest-redis-1,0.99,10.21MiB/512MiB,1.99
1780069259,xpltest-worker-1,0.09,279.1MiB/512MiB,54.51
1780069262,xpltest-app-1,75.95,616.8MiB/1GiB,60.24
1780069262,xpltest-postgres-1,4.77,184.6MiB/2GiB,9.01
1780069262,xpltest-redis-1,0.70,10.12MiB/512MiB,1.98
1780069262,xpltest-worker-1,0.42,279.8MiB/512MiB,54.65
1780069266,xpltest-app-1,76.37,615.2MiB/1GiB,60.07
1780069266,xpltest-postgres-1,1.99,184.5MiB/2GiB,9.01
1780069266,xpltest-redis-1,1.14,10.16MiB/512MiB,1.99
1780069266,xpltest-worker-1,0.36,279.4MiB/512MiB,54.58
1780069269,xpltest-app-1,62.76,623.9MiB/1GiB,60.93
1780069269,xpltest-postgres-1,2.09,184.5MiB/2GiB,9.01
1780069269,xpltest-redis-1,0.90,10.17MiB/512MiB,1.99
1780069269,xpltest-worker-1,0.32,279.4MiB/512MiB,54.57
1780069273,xpltest-app-1,57.59,624.7MiB/1GiB,61.01
1780069273,xpltest-postgres-1,1.78,185.1MiB/2GiB,9.04
1780069273,xpltest-redis-1,0.98,10.07MiB/512MiB,1.97
1780069273,xpltest-worker-1,0.20,279.4MiB/512MiB,54.57
1780069276,xpltest-app-1,59.86,621.2MiB/1GiB,60.66
1780069276,xpltest-postgres-1,2.98,185MiB/2GiB,9.03
1780069276,xpltest-redis-1,2.68,10.21MiB/512MiB,1.99
1780069276,xpltest-worker-1,0.50,278.9MiB/512MiB,54.47
1780069280,xpltest-app-1,34.88,610.9MiB/1GiB,59.65
1780069280,xpltest-postgres-1,2.88,184.8MiB/2GiB,9.02
1780069280,xpltest-redis-1,0.88,10.2MiB/512MiB,1.99
1780069280,xpltest-worker-1,0.18,279.2MiB/512MiB,54.53
1780069283,xpltest-app-1,47.03,618.5MiB/1GiB,60.40
1780069283,xpltest-postgres-1,1.88,184.8MiB/2GiB,9.02
1780069283,xpltest-redis-1,0.97,10.11MiB/512MiB,1.98
1780069283,xpltest-worker-1,0.17,279.6MiB/512MiB,54.61
1780069287,xpltest-app-1,42.26,613.3MiB/1GiB,59.90
1780069287,xpltest-postgres-1,5.31,184.5MiB/2GiB,9.01
1780069287,xpltest-redis-1,3.76,10.21MiB/512MiB,1.99
1780069287,xpltest-worker-1,0.26,279.3MiB/512MiB,54.55
1780069291,xpltest-app-1,34.91,616.7MiB/1GiB,60.23
1780069291,xpltest-postgres-1,2.40,184.5MiB/2GiB,9.01
1780069291,xpltest-redis-1,0.94,10.21MiB/512MiB,1.99
1780069291,xpltest-worker-1,0.21,279.1MiB/512MiB,54.51
1780069294,xpltest-app-1,41.95,616.7MiB/1GiB,60.23
1780069294,xpltest-postgres-1,3.45,184.8MiB/2GiB,9.02
1780069294,xpltest-redis-1,1.18,10.13MiB/512MiB,1.98
1780069294,xpltest-worker-1,0.85,279MiB/512MiB,54.49
1780069298,xpltest-app-1,35.05,612.5MiB/1GiB,59.81
1780069298,xpltest-postgres-1,1.69,184.6MiB/2GiB,9.01
1780069298,xpltest-redis-1,0.91,10.23MiB/512MiB,2.00
1780069298,xpltest-worker-1,0.42,279.5MiB/512MiB,54.58
1780069301,xpltest-app-1,43.02,617.9MiB/1GiB,60.34
1780069301,xpltest-postgres-1,2.05,184.6MiB/2GiB,9.01
1780069301,xpltest-redis-1,0.88,10.23MiB/512MiB,2.00
1780069301,xpltest-worker-1,0.22,279.2MiB/512MiB,54.53
1780069305,xpltest-app-1,30.38,618.1MiB/1GiB,60.36
1780069305,xpltest-postgres-1,1.78,184.5MiB/2GiB,9.01
1780069305,xpltest-redis-1,1.05,10.21MiB/512MiB,1.99
1780069305,xpltest-worker-1,0.30,279.6MiB/512MiB,54.61
1780069308,xpltest-app-1,51.82,606.3MiB/1GiB,59.21
1780069308,xpltest-postgres-1,2.57,184.6MiB/2GiB,9.01
1780069308,xpltest-redis-1,0.95,10.21MiB/512MiB,1.99
1780069308,xpltest-worker-1,0.25,279.9MiB/512MiB,54.66
1780069312,xpltest-app-1,36.60,614.3MiB/1GiB,59.99
1780069312,xpltest-postgres-1,1.81,184.6MiB/2GiB,9.01
1780069312,xpltest-redis-1,3.81,10.34MiB/512MiB,2.02
1780069312,xpltest-worker-1,0.29,279.2MiB/512MiB,54.53
1780069315,xpltest-app-1,45.46,608.4MiB/1GiB,59.41
1780069315,xpltest-postgres-1,2.90,184.8MiB/2GiB,9.02
1780069315,xpltest-redis-1,1.26,10.12MiB/512MiB,1.98
1780069315,xpltest-worker-1,1.09,279.5MiB/512MiB,54.60
1780069319,xpltest-app-1,50.79,609.4MiB/1GiB,59.51
1780069319,xpltest-postgres-1,1.82,184.8MiB/2GiB,9.03
1780069319,xpltest-redis-1,1.08,10.23MiB/512MiB,2.00
1780069319,xpltest-worker-1,0.33,279.3MiB/512MiB,54.56
1780069321,xpltest-app-1,90.58,603.5MiB/1GiB,58.93
1780069321,xpltest-postgres-1,0.88,184.8MiB/2GiB,9.02
1780069321,xpltest-redis-1,0.63,10.2MiB/512MiB,1.99
1780069321,xpltest-worker-1,0.56,280.1MiB/512MiB,54.70
1780069325,xpltest-app-1,69.26,598.7MiB/1GiB,58.46
1780069325,xpltest-postgres-1,1.17,184.6MiB/2GiB,9.01
1780069325,xpltest-redis-1,1.17,10.2MiB/512MiB,1.99
1780069325,xpltest-worker-1,0.52,279.4MiB/512MiB,54.56
1780069329,xpltest-app-1,82.12,603.5MiB/1GiB,58.94
1780069329,xpltest-postgres-1,1.29,184.6MiB/2GiB,9.01
1780069329,xpltest-redis-1,0.58,10.22MiB/512MiB,2.00
1780069329,xpltest-worker-1,0.21,279.5MiB/512MiB,54.60
1780069332,xpltest-app-1,70.10,598.2MiB/1GiB,58.42
1780069332,xpltest-postgres-1,2.27,184.6MiB/2GiB,9.01
1780069332,xpltest-redis-1,2.23,10.1MiB/512MiB,1.97
1780069332,xpltest-worker-1,0.21,279.8MiB/512MiB,54.66
1780069336,xpltest-app-1,47.54,606MiB/1GiB,59.18
1780069336,xpltest-postgres-1,2.37,185.5MiB/2GiB,9.06
1780069336,xpltest-redis-1,1.02,10.14MiB/512MiB,1.98
1780069336,xpltest-worker-1,0.73,279.6MiB/512MiB,54.61
1780069339,xpltest-app-1,37.02,609.2MiB/1GiB,59.49
1780069339,xpltest-postgres-1,1.55,185.2MiB/2GiB,9.04
1780069339,xpltest-redis-1,1.00,10.2MiB/512MiB,1.99
1780069339,xpltest-worker-1,0.38,280.6MiB/512MiB,54.80
1780069343,xpltest-app-1,42.78,601MiB/1GiB,58.69
1780069343,xpltest-postgres-1,3.31,185.2MiB/2GiB,9.04
1780069343,xpltest-redis-1,2.28,10.05MiB/512MiB,1.96
1780069343,xpltest-worker-1,0.35,279.8MiB/512MiB,54.64
1780069346,xpltest-app-1,57.36,609.2MiB/1GiB,59.49
1780069346,xpltest-postgres-1,1.60,185.5MiB/2GiB,9.06
1780069346,xpltest-redis-1,1.01,10.22MiB/512MiB,2.00
1780069346,xpltest-worker-1,1.00,280.4MiB/512MiB,54.76
1780069350,xpltest-app-1,36.00,613.5MiB/1GiB,59.91
1780069350,xpltest-postgres-1,1.69,185.4MiB/2GiB,9.05
1780069350,xpltest-redis-1,0.84,10.22MiB/512MiB,2.00
1780069350,xpltest-worker-1,0.38,280MiB/512MiB,54.68
1780069353,xpltest-app-1,50.19,616.4MiB/1GiB,60.19
1780069353,xpltest-postgres-1,2.23,185.6MiB/2GiB,9.06
1780069353,xpltest-redis-1,2.69,10.22MiB/512MiB,2.00
1780069353,xpltest-worker-1,0.56,279.4MiB/512MiB,54.58
1780069357,xpltest-app-1,38.10,608.2MiB/1GiB,59.39
1780069357,xpltest-postgres-1,1.13,185.4MiB/2GiB,9.05
1780069357,xpltest-redis-1,1.23,10.22MiB/512MiB,2.00
1780069357,xpltest-worker-1,0.93,278.9MiB/512MiB,54.47
1780069360,xpltest-app-1,86.83,610.6MiB/1GiB,59.63
1780069360,xpltest-postgres-1,3.55,185.2MiB/2GiB,9.04
1780069360,xpltest-redis-1,1.02,10.16MiB/512MiB,1.98
1780069360,xpltest-worker-1,0.39,279.2MiB/512MiB,54.53
1780069364,xpltest-app-1,80.77,611.7MiB/1GiB,59.74
1780069364,xpltest-postgres-1,6.05,182.5MiB/2GiB,8.91
1780069364,xpltest-redis-1,0.67,10.16MiB/512MiB,1.98
1780069364,xpltest-worker-1,0.39,278.9MiB/512MiB,54.48
1780069368,xpltest-app-1,6.64,610.4MiB/1GiB,59.61
1780069368,xpltest-postgres-1,1.53,183MiB/2GiB,8.94
1780069368,xpltest-redis-1,3.26,10.28MiB/512MiB,2.01
1780069368,xpltest-worker-1,0.20,279.5MiB/512MiB,54.60
1780069371,xpltest-app-1,0.79,610.9MiB/1GiB,59.65
1780069371,xpltest-postgres-1,2.42,185MiB/2GiB,9.03
1780069371,xpltest-redis-1,4.37,10.22MiB/512MiB,2.00
1780069371,xpltest-worker-1,0.31,279.2MiB/512MiB,54.52
